수량,관리번호,설치장소유형,도로명주소,지번주소,위도,경도,sido,자치구,행정동
1,P9006,가로변,서울특별시 관악구 관악로28길 66,,37.48435597,126.9593638,11,관악구,행운동
1,DH044,가로변,서울특별시 관악구 중앙1길42,,37.48436165,126.9518158,11,관악구,중앙동
1,K2003,공원,서울특별시 관악구 관천로 56,,37.48436298,126.9260259,11,관악구,신림동
1,A0017,공원,서울특별시 관악구 양녕로6다길 11-4,,37.48438305,126.9497668,11,관악구,중앙동
1,A2028,공원,서울특별시 관악구 봉천로41길 35,,37.48438674,126.9484749,11,관악구,중앙동
1,CD003,가로변,서울특별시 관악구 남부순환로151길 65,,37.48441531,126.9146429,11,관악구,신사동
1,P1042,가로변,서울특별시 관악구 남부순환로161길 40,,37.48446683,126.9201207,11,관악구,신사동
1,FK001,가로변,서울특별시 관악구 남부순환로 1640,서울특별시 관악구 신림동 10-207,37.4844957,126.9328802,11,관악구,서원동
1,DG058,가로변,서울특별시 관악구 봉천로31길 28,,37.48450851,126.9407043,11,관악구,은천동
1,S0029,가로변,"서울특별시 관악구 양녕로6나길 1, 신봉초교 부근",,37.48453311,126.9487292,11,관악구,중앙동
1,AK067,공원,,서울특별시 관악구 신림동 523-2,37.48453656,126.9141311,11,관악구,신사동
1,FH005,기타,서울특별시 관악구 관악로24길 38,,37.48453717,126.9564715,11,관악구,행운동
1,A0018,공원,서울특별시 관악구 양녕로6다길 11-4,,37.48457844,126.949539,11,관악구,중앙동
1,D3049,가로변,서울특별시 관악구 남부순환로 1623,,37.48459044,126.93106,11,관악구,신림동
1,AK063,공원,,서울특별시 관악구 신림동 1649-6,37.4846158,126.9076765,11,관악구,조원동
1,DE047,가로변,서울특별시 관악구 양녕로 6라길 18,,37.48463887,126.9038387,11,관악구,조원동
1,G9001,가로변,서울특별시 관악구 신사로 34,,37.4846414,126.9069097,11,관악구,조원동
1,C2009,가로변,서울특별시 관악구 양녕로2가길 25,,37.48465802,126.9473251,11,관악구,중앙동
1,DA067,가로변,"서울특별시 관악구 남부순환로 1668, 강강술래 부근",,37.48466062,126.9356885,11,관악구,은천동
1,D3071,가로변,서울특별시 관악구 조원중앙로 59-5,,37.48467865,126.9076688,11,관악구,조원동
1,DC066,가로변,서울특별시 관악구 양녕로 30,,37.48471983,126.946777,11,관악구,중앙동
1,A2041,공원,서울특별시 관악구 봉천로33가길 19-10,,37.48472219,126.9448623,11,관악구,은천동
1,DC058,가로변,서울특별시 관악구 조원로 96,,37.48472257,126.9132952,11,관악구,조원동
1,AF011,공원,서울특별시 관악구 신사로 32,,37.48481985,126.905947,11,관악구,조원동
1,FH006,기타,서울특별시 관악구 관악로24길 38,,37.48482855,126.9567121,11,관악구,행운동
1,A1012,공원,서울특별시 관악구 남부순환로163가길 20,,37.48483226,126.9207072,11,관악구,신사동
1,DG002,가로변,서울특별시 관악구 남부순환로1677-6,,37.4848395,126.9373103,11,관악구,은천동
1,DA049,가로변,서울특별시 관악구 관천로 64 부근,,37.48487811,126.9255054,11,관악구,신림동
1,P1040,가로변,서울특별시 관악구 관천로11길 20-14,,37.48488788,126.923736,11,관악구,신사동
1,DA048,가로변,서울특별시 관악구 남부순환로 1643,,37.48490452,126.9334707,11,관악구,신림동
1,AF012,공원,서울특별시 관악구 신사로 34,,37.48495032,126.9069377,11,관악구,조원동
1,DE006,가로변,서울특별시 관악구 관악로25길6,,37.48496408,126.9547409,11,관악구,중앙동
1,G2002,가로변,서울특별시 관악구 조원로21길 5,,37.48499176,126.9124552,11,관악구,조원동
1,YB002,가로변,서울특별시 관악구 양녕로2가길 38-15,,37.48503004,126.9483179,11,관악구,중앙동
1,DE008,가로변,서울특별시 관악구 양녕로5길 11,,37.48506674,126.9457037,11,관악구,은천동
1,A1013,공원,서울특별시 관악구 남부순환로163가길 20,,37.48507241,126.9204881,11,관악구,신사동
1,AB006,공원,,서울특별시 관악구 봉천동 942-29,37.48509822,126.9395461,11,관악구,은천동
1,P9003,가로변,서울특별시 관악구 은천로28가길 27,,37.48512708,126.9522508,11,관악구,중앙동
1,DE004,가로변,서울특별시 관악구 봉천로33가길 19-25,,37.48516808,126.9445929,11,관악구,은천동
1,DI074,기타,,서울특별시 관악구 신림동 1412-14,37.4852,126.9323,11,관악구,신림동
1,DH051,가로변,서울특별시 관악구 신사로 54,,37.485206,126.9089988,11,관악구,조원동
1,D2060,가로변,서울특별시 관악구 남부순환로161길 64,,37.48520866,126.918771,11,관악구,신사동
1,DA032,가로변,"서울특별시 관악구 관악로24길 60, 우성APT 101동 부근",,37.48521398,126.9571702,11,관악구,행운동
1,DG003,가로변,서울특별시 관악구 은천로36길 20-9,,37.48522216,126.9531088,11,관악구,중앙동
1,J3010,가로변,서울특별시 관악구 봉천로33가길 7-17,,37.48523353,126.9440941,11,관악구,은천동
1,P1028,가로변,서울특별시 관악구 은천로36길 15,,37.48526411,126.9536554,11,관악구,중앙동
1,JA013,가로변,서울특별시 관악구 신림로 350,,37.48541583,126.9303277,11,관악구,신림동
1,YB001,가로변,서울특별시 관악구 양녕로2가길 45,,37.48543089,126.9474556,11,관악구,중앙동
1,D3053,가로변,서울특별시 관악구 관천로 77,,37.48545278,126.9237425,11,관악구,신사동
1,S0011,가로변,"서울특별시 관악구 남부순환로163길 14, 남부초교 부근",,37.48548985,126.9228995,11,관악구,신사동
1,DK027,기타,서울특별시 관악구 남부순환로191길 5,,37.48549066,126.9341825,11,관악구,신림동
1,P6006,가로변,서울특별시 관악구 봉천로29길 47,,37.48552715,126.9421132,11,관악구,은천동
1,CD001,가로변,서울특별시 관악구 양녕로6나길 30,,37.48552653,126.9496999,11,관악구,중앙동
1,D2083,가로변,서울특별시 관악구 중앙길 83,,37.48558297,126.9504055,11,관악구,중앙동
1,P6040,가로변,"서울특별시 관악구 신림동7길 30, 정경빌 부근",,37.48568238,126.9265036,11,관악구,신림동
1,AK057,공원,,서울특별시 관악구 신림동 1677,37.4857,126.9089,11,관악구,조원동
1,C3016,가로변,서울특별시 관악구 은천로24길 26,,37.48571725,126.947981,11,관악구,중앙동
1,P6007,가로변,서울특별시 관악구 봉천로33나길 10,,37.48572669,126.9435484,11,관악구,은천동
1,D2071,가로변,서울특별시 관악구 봉천로25길 13,,37.48574948,126.9379769,11,관악구,은천동
1,DI022,가로변,서울특별시 관악구 봉천동 903-10,,37.48587773,126.9427249,11,관악구,은천동
1,CA009,가로변,서울특별시 관악구 양녕로2가길 54,,37.48592529,126.9475354,11,관악구,중앙동
1,P1039,가로변,서울특별시 관악구 남부순환로165길 53,,37.48592629,126.922622,11,관악구,신사동
1,P1043,가로변,서울특별시 관악구 난곡로74길 20,,37.48595557,126.9146921,11,관악구,신사동
1,AK056,공원,,서울특별시 관악구 신림동 518,37.48607,126.9108,11,관악구,조원동
1,DB005,가로변,서울특별시 관악구 은천로74-1,,37.48609363,126.9441028,11,관악구,은천동
1,C2001,가로변,"서울특별시 관악구 중앙길 105, 신봉초교 부근",,37.48611457,126.9495893,11,관악구,중앙동
1,AK107,공원,,서울특별시 관악구 신림동 산 117-23,37.48612,126.9152,11,관악구,신사동
1,DA021,가로변,서울특별시 관악구 은천로 48,,37.48612428,126.9406455,11,관악구,은천동
1,D3052,가로변,서울특별시 관악구 조원로 171,,37.48613099,126.9210205,11,관악구,신사동
1,DI082,기타,,서울특별시 관악구 신림동 1418-6,37.4862,126.9321,11,관악구,신림동
1,AF028,공원,서울특별시 관악구 봉천로 317,,37.48623304,126.9358387,11,관악구,은천동
1,AE007,공원,,서울특별시 관악구 신사동 498,37.48623469,126.9113587,11,관악구,조원동
1,AE011,공원,,서울특별시 관악구 신림동 501-30,37.48624049,126.9152719,11,관악구,신사동
1,T8003,가로변,서울특별시 관악구 봉천로20길 26,,37.4862993,126.9324971,11,관악구,신림동
1,P1015,가로변,서울특별시 관악구 신림동9길 10,,37.48632503,126.9247404,11,관악구,신림동
1,P1029,가로변,서울특별시 관악구 은천로 118,,37.48633922,126.9485094,11,관악구,중앙동
1,D2072,가로변,서울특별시 관악구 은천로 6,,37.48634056,126.9360757,11,관악구,은천동
1,DG063,가로변,서울특별시 관악구 난곡로76길 13,,37.48636212,126.9143044,11,관악구,신사동
1,DA005,가로변,서울특별시 관악구 은천로 146,,37.48636174,126.951468,11,관악구,성현동
1,DG038,가로변,서울특별시 관악구 신사로 90,,37.48641586,126.9126129,11,관악구,조원동
1,AK055,공원,,서울특별시 관악구 신림동 518,37.48644,126.9118,11,관악구,조원동
1,A0014,공원,서울특별시 관악구 신림로70길 74,,37.48645833,126.9329445,11,관악구,신림동
1,C2006,가로변,"서울특별시 관악구 은천로 69, 은천초교 부근",,37.48646711,126.9433624,11,관악구,은천동
1,DB038,가로변,서울특별시 관악구 관천로91,,37.48646785,126.9228296,11,관악구,신사동
1,DE021,가로변,서울특별시 관악구 신림동5가길 31,,37.48647028,126.9255513,11,관악구,신림동
1,G6003,가로변,서울특별시 관악구 신사로10길 29,,37.48647909,126.9149646,11,관악구,신사동
1,DG011,가로변,서울특별시 관악구 신림동길 43,,37.4866277,126.9238181,11,관악구,신림동
1,P1026,가로변,서울특별시 관악구 은천로39길 17,,37.48667149,126.9551732,11,관악구,성현동
1,J2011,가로변,서울특별시 관악구 신림로68길 23,,37.48667497,126.9305363,11,관악구,신림동
1,P1020,가로변,서울특별시 관악구 국회단지2길 20,,37.48667672,126.9407095,11,관악구,은천동
1,NF002,가로변,서울특별시 관악구 은천로118,,37.48674085,126.9483033,11,관악구,중앙동
1,DD060,가로변,서울특별시 관악구 관악로30길 27,,37.48676635,126.9619035,11,관악구,청림동
1,DA022,가로변,서울특별시 관악구 국회단지길 14,,37.48677427,126.9394212,11,관악구,보라매동
1,LC001,주차장,서울특별시 관악구 난곡로74길 69,,37.48678365,126.9173169,11,관악구,신사동
1,DI063,가로변,서울특별시 관악구 국회단지2길 17,,37.48679309,126.9403608,11,관악구,은천동
1,J2003,가로변,서울특별시 관악구 은천로35길 14,,37.48683887,126.9540128,11,관악구,성현동
1,T8009,가로변,서울특별시 관악구 국회단지2길 29-4,,37.48689557,126.9412434,11,관악구,은천동
1,J2012,가로변,서울특별시 관악구 신사로10길 14,,37.48692296,126.9148375,11,관악구,신사동
1,D2092,가로변,서울특별시 관악구 청림2길 31-1,,37.4869323,126.9584175,11,관악구,청림동
1,D2051,가로변,서울특별시 관악구 관악로37길 63,,37.48698336,126.9560607,11,관악구,성현동
1,DC025,가로변,서울특별시 관악구 봉천로23나길 19,,37.48699122,126.9365724,11,관악구,보라매동
1,DI045,가로변,,서울특별시 관악구 봉천동 967-14,37.48700469,126.9342989,11,관악구,보라매동
1,S0041,가로변,"서울특별시 관악구 국회단지4길 37, 은천초교 부근",,37.48705423,126.941958,11,관악구,은천동
1,P1014,가로변,서울특별시 관악구 관천로 98,,37.48709828,126.9234354,11,관악구,신림동
1,J3012,가로변,서울특별시 관악구 청림2길 31-17,,37.48712185,126.9595164,11,관악구,청림동
1,DA028,가로변,서울특별시 관악구 관악로 255-7,,37.48714659,126.9568845,11,관악구,성현동
1,DA017,가로변,서울특별시 관악구 은천로33길 12,,37.48715343,126.952126,11,관악구,성현동
1,JA003,가로변,서울특별시 관악구 은천로25길 7,,37.48716389,126.9490801,11,관악구,성현동
1,DE023,가로변,서울특별시 관악구 신사로12길 28-8,,37.48717561,126.9161855,11,관악구,신사동
1,DG059,가로변,서울특별시 관악구 청림3바길 7,,37.48727798,126.9582062,11,관악구,청림동
1,G6006,가로변,서울특별시 관악구 조원로31길 32/30,,37.48728421,126.9193614,11,관악구,신사동
7,DI064,가로변,서울특별시 관악구 은천로9길 23,,37.48729242,126.9407716,11,관악구,은천동
1,DA027,가로변,서울특별시 관악구 은천로21길 10,,37.48735673,126.9476223,11,관악구,성현동
1,D3050,가로변,서울특별시 관악구 신림동길 6,,37.4874237,126.9280141,11,관악구,신림동
1,L2003,주차장,서울특별시 관악구 관천로 98,,37.48745013,126.9232359,11,관악구,신림동
1,T0019,가로변,서울특별시 관악구 봉천로23다길 5,,37.48746765,126.936214,11,관악구,보라매동
1,T3001,가로변,서울특별시 관악구 은천로19길 14,,37.48755627,126.9471583,11,관악구,성현동
1,DH038,가로변,서울특별시 관악구 관천로105,,37.48759053,126.9221217,11,관악구,신사동
1,P1027,가로변,서울특별시 관악구 은천로35길 32,,37.48760439,126.9540347,11,관악구,성현동
1,DA025,가로변,서울특별시 관악구 국회단지4길 11,,37.48760995,126.9408446,11,관악구,은천동
1,DF023,가로변,서울특별시 관악구 신사로12길 29,,37.48764276,126.916073,11,관악구,신사동
1,T0001,가로변,서울특별시 관악구 봉천로23길 30,,37.48767007,126.9358125,11,관악구,보라매동
1,JA014,가로변,서울특별시 관악구 관천로19길 7,,37.48767296,126.9214828,11,관악구,신사동
1,C1001,가로변,서울특별시 관악구 신림로70길 20,,37.48773425,126.9301319,11,관악구,신림동
1,DC042,가로변,서울특별시 관악구 신림로70길 11,,37.48773553,126.9294734,11,관악구,신림동
1,DG039,가로변,서울특별시 관악구 봉천로 8길 39,,37.48774719,126.9272308,11,관악구,신림동
1,DB008,가로변,서울특별시 관악구 은천로39길43,,37.48775035,126.9554489,11,관악구,성현동
1,DI060,가로변,서울특별시 관악구 국회단지 6길25,,37.48776099,126.9419449,11,관악구,은천동
1,DC024,가로변,서울특별시 관악구 봉천로21가길 1,,37.48784268,126.93422,11,관악구,보라매동
1,DB006,가로변,서울특별시 관악구 국회단지6길16,,37.48792491,126.9415759,11,관악구,은천동
1,D2055,가로변,서울특별시 관악구 신림로71길 45,,37.48798077,126.9257294,11,관악구,신림동
1,C3008,가로변,서울특별시 관악구 봉천로 275,,37.48799776,126.9318332,11,관악구,보라매동
1,AK123,공원,,서울특별시 관악구 봉천동 661-118,37.488,126.9342,11,관악구,보라매동
1,P1019,가로변,서울특별시 관악구 봉천로23마길 21,,37.48801691,126.9350378,11,관악구,보라매동
1,DB001,가로변,서울특별시 관악구 봉천로23다길25-20,,37.48802598,126.9372915,11,관악구,보라매동
1,J3008,가로변,서울특별시 관악구 은천로35라길 16,,37.48804329,126.9530985,11,관악구,성현동
1,D2069,가로변,서울특별시 관악구 국회단지5길 16,,37.48806084,126.9395179,11,관악구,은천동
1,D2068,가로변,서울특별시 관악구 국회단지6길 6,,37.4881223,126.9406328,11,관악구,은천동
1,JA005,가로변,서울특별시 관악구 청림3길 10,,37.48812447,126.9599988,11,관악구,청림동
1,P1045,가로변,서울특별시 관악구 신사로14길 11,,37.48815447,126.9163109,11,관악구,신사동
1,D2059,가로변,서울특별시 관악구 조원로31길 49,,37.48817468,126.9191053,11,관악구,신사동
1,DH025,가로변,서울특별시 관악구 봉천로23길40,,37.48817643,126.9360297,11,관악구,보라매동
1,D2052,가로변,서울특별시 관악구 은천로35바길 17,,37.48821956,126.9551448,11,관악구,성현동
1,DF008,가로변,서울특별시 관악구 봉천로19길 24,,37.48827878,126.9337331,11,관악구,보라매동
1,D2091,가로변,"서울특별시 관악구 청림길 7-1, 서희스타힐스 부근",,37.48833424,126.9590835,11,관악구,청림동
1,DB034,가로변,서울특별시 관악구 관천로20길43,,37.48834406,126.9251323,11,관악구,신림동
1,D2053,가로변,서울특별시 관악구 은천로35길 52,,37.48837014,126.953886,11,관악구,성현동
1,D3048,가로변,서울특별시 관악구 신림로71길 9,,37.48837851,126.9275992,11,관악구,신림동
1,A2007,공원,서울특별시 관악구 국회단지10길 22,,37.48838569,126.9429586,11,관악구,은천동
1,J3005,가로변,서울특별시 관악구 봉천로23바길 25,,37.48840273,126.9377754,11,관악구,보라매동
1,DD032,가로변,서울특별시 관악구 관악로 263,,37.48841505,126.9568683,11,관악구,성현동
1,P9004,가로변,서울특별시 관악구 관악로 274,,37.48844009,126.9581087,11,관악구,청림동
1,LA001,주차장,서울특별시 관악구 봉천로21길 38,,37.48846498,126.9342909,11,관악구,보라매동
1,D3046,가로변,서울특별시 관악구 은천로21길 40,,37.48853594,126.9482386,11,관악구,성현동
1,DE022,가로변,서울특별시 관악구 관천로22길 24,,37.48856085,126.923742,11,관악구,신림동
1,C3010,가로변,"서울특별시 관악구 양녕로 74, 구암초교 부근",,37.48858059,126.9463223,11,관악구,성현동
1,A1008,공원,서울특별시 관악구 관천로22길 63,,37.48860748,126.925629,11,관악구,신림동
1,A1009,공원,서울특별시 관악구 관천로22길 63,,37.48864772,126.9259222,11,관악구,신림동
1,DE009,가로변,서울특별시 관악구 관악로 278/278-1,,37.48865942,126.9581172,11,관악구,청림동
1,P9002,가로변,"서울특별시 관악구 국회단지길 70, 은혜교회 부근",,37.48869561,126.9416136,11,관악구,은천동
1,AA003,공원,서울특별시 관악구 봉천로19길 31,,37.48869889,126.9335906,11,관악구,보라매동
1,DF015,가로변,서울특별시 관악구 관천로 27,,37.48870135,126.9190576,11,관악구,신사동
1,P6022,가로변,서울특별시 관악구 봉천로23길 57,,37.48874742,126.9362678,11,관악구,보라매동
1,DE003,가로변,서울특별시 관악구 국회단지12길 16,,37.48875248,126.9428329,11,관악구,은천동
1,D2056,가로변,서울특별시 관악구 관천로24길 3,,37.48879234,126.9224192,11,관악구,신림동
1,G2001,가로변,서울특별시 관악구 관천로 23길 8-4,,37.48879605,126.9206483,11,관악구,신사동
1,AC003,공원,서울특별시 관악구 봉천로23바길 13-25,,37.4888039,126.9376048,11,관악구,보라매동
1,P6030,가로변,서울특별시 관악구 봉천로6길 17,,37.48886613,126.9254761,11,관악구,신림동
1,S0003,가로변,서울특별시 관악구 구암초교 회전,,37.48890534,126.9474286,11,관악구,성현동
1,A2025,공원,,서울특별시 관악구 신림동 산104-9,37.48890915,126.9381012,11,관악구,보라매동
1,AK062,공원,,서울특별시 관악구 신림동 1708-6,37.4889393,126.9225406,11,관악구,신림동
1,AK159,공원,,서울특별시 관악구 봉천동 산 104-9,37.4889449,126.9380109,11,관악구,보라매동
1,DA026,가로변,서울특별시 관악구 은천로39길 93,,37.48896768,126.9530494,11,관악구,성현동
1,D3001,가로변,서울특별시 관악구 봉천로21라길 10,,37.48908686,126.9337414,11,관악구,보라매동
1,CA004,가로변,"서울특별시 관악구 은천로25길 69, 새소슬유치원 부근",,37.48909092,126.9486234,11,관악구,성현동
1,P1017,가로변,서울특별시 관악구 봉천로13길 5-10,,37.48915583,126.9297635,11,관악구,보라매동
1,DF004,가로변,서울특별시 관악구 청림3나길 11,,37.48921485,126.958179,11,관악구,청림동
1,CA001,가로변,"서울특별시 관악구 청림5길 22, 은비유치원 부근",,37.48923401,126.9597499,11,관악구,청림동
1,A2027,공원,,서울특별시 관악구 신림동 산104-9,37.48929225,126.938343,11,관악구,보라매동
1,DF007,가로변,서울특별시 관악구 봉천로23길 68,,37.4893229,126.9365235,11,관악구,보라매동
1,D3024,가로변,서울특별시 관악구 봉천로 243,,37.48934417,126.9287941,11,관악구,보라매동
1,A2026,공원,,서울특별시 관악구 신림동 산104-9,37.48935129,126.9379689,11,관악구,보라매동
1,DG040,가로변,서울특별시 관악구 봉천로21나길 27-9,,37.48935699,126.9357452,11,관악구,보라매동
1,DG057,가로변,서울특별시 관악구 봉천로17길 31-11,,37.48939133,126.9324799,11,관악구,보라매동
1,P6025,가로변,서울특별시 관악구 봉천로2길 6,,37.48940098,126.9223906,11,관악구,신림동
1,DF012,가로변,서울특별시 관악구 국회단지18길 31,,37.48940295,126.9439868,11,관악구,은천동
1,D2067,가로변,서울특별시 관악구 국회단지13길 16,,37.48941406,126.941028,11,관악구,은천동
1,DE002,가로변,서울특별시 관악구 봉천로 237-7,,37.48943309,126.931042,11,관악구,보라매동
1,C3012,가로변,서울특별시 관악구 청림3길 29,,37.48946777,126.9585922,11,관악구,청림동
1,AE002,공원,,서울특별시 관악구 신림동 산 104-1,37.48947201,126.9390212,11,관악구,은천동
1,P1018,가로변,서울특별시 관악구 봉천로17길 55,,37.48963177,126.9338713,11,관악구,보라매동
1,AK162,공원,,서울특별시 관악구 봉천동 산 104-1,37.4896978,126.9391066,11,관악구,은천동
1,NB008,가로변,서울특별시 관악구 봉천로 214,,37.48970274,126.9252838,11,관악구,신림동
1,DC043,가로변,서울특별시 관악구 봉천로 190,,37.48971383,126.922379,11,관악구,신림동
1,D2102,가로변,서울특별시 관악구 국회단지19길 1,,37.48977919,126.9421496,11,관악구,은천동
1,CD002,가로변,서울특별시 관악구 청림3길 37,,37.48979825,126.9585229,11,관악구,청림동
1,P1030,가로변,서울특별시 관악구 구암길 41,,37.48979871,126.9479145,11,관악구,성현동
1,DA018,가로변,서울특별시 관악구 국회단지20길 15,,37.48985141,126.9431908,11,관악구,은천동
1,D2030,가로변,서울특별시 관악구 봉천로13길 28,,37.48987118,126.93069,11,관악구,보라매동
1,JA002,가로변,서울특별시 관악구 국회단지17길 35,,37.48989387,126.9401342,11,관악구,은천동
1,C3009,가로변,서울특별시 관악구 관악로 285,,37.48994163,126.9535431,11,관악구,성현동
1,A1001,공원,서울특별시 관악구 국회단지19길 23,,37.48995297,126.9405815,11,관악구,은천동
1,S0013,가로변,"서울특별시 관악구 보라매로2길 23, 당곡초교 부근",,37.48996532,126.9293563,11,관악구,보라매동
1,A2006,공원,서울특별시 관악구 봉천로21길 67,,37.48996775,126.9342732,11,관악구,보라매동
1,AK046,공원,,서울특별시 관악구 신림동 1511-5,37.49,126.934,11,관악구,보라매동
1,A1002,공원,서울특별시 관악구 국회단지19길 23,,37.49009773,126.9404468,11,관악구,은천동
1,P1025,가로변,서울특별시 관악구 청림3길 45,,37.49015489,126.9585363,11,관악구,청림동
1,A9004,공원,서울특별시 관악구 국회단지22길 14,,37.49017902,126.9433326,11,관악구,은천동
1,CE002,가로변,서울특별시 관악구 청림3다길 15,,37.49019114,126.9578807,11,관악구,청림동
1,D2093,가로변,서울특별시 관악구 청림3라길 20,,37.49019989,126.9598053,11,관악구,청림동
1,DH068,가로변,서울특별시 관악구 봉천로21길 77,,37.49021533,126.9344204,11,관악구,보라매동
1,JA001,가로변,서울특별시 관악구 봉천로13나길 53,,37.49021815,126.9329143,11,관악구,보라매동
1,A9003,공원,서울특별시 관악구 국회단지22길 14,,37.49027227,126.9429346,11,관악구,은천동
1,DI030,가로변,서울특별시 관악구 보라매로2길 23,,37.49036939,126.9293089,11,관악구,보라매동
1,AK047,공원,,서울특별시 관악구 봉천동 635-37,37.4904,126.943,11,관악구,은천동
1,DE001,가로변,서울특별시 관악구 봉천로 221-9,,37.49040266,126.9263328,11,관악구,보라매동
1,AK151,공원,,서울특별시 관악구 봉천동 산 103-84,37.4904306,126.9405803,11,관악구,은천동
1,S0021,가로변,"서울특별시 관악구 성현로 117, 봉현초교 부근",,37.49050375,126.9549091,11,관악구,성현동
1,P1021,가로변,서울특별시 관악구 국회단지23길 11,,37.49052245,126.941394,11,관악구,은천동
1,CA005,가로변,"서울특별시 관악구 구암길 65, 소슬유치원 부근",,37.49059124,126.9479677,11,관악구,성현동
1,D2035,가로변,서울특별시 관악구 봉천로7길 25,,37.49063061,126.9263124,11,관악구,보라매동
1,DG001,가로변,서울특별시 관악구 봉천로 13길 41-8,,37.49063529,126.9310494,11,관악구,보라매동
1,DB015,가로변,서울특별시 관악구 관악로30길 27,,37.49065338,126.9587284,11,관악구,청림동
1,C3006,가로변,서울특별시 관악구 당곡길 36,,37.49073231,126.9289083,11,관악구,보라매동
1,DG004,가로변,서울특별시 관악구 청림5길 66,,37.49082049,126.9597871,11,관악구,청림동
1,D3002,가로변,서울특별시 관악구 난곡로35라길 6,,37.49084507,126.9455365,11,관악구,성현동
1,P1022,가로변,서울특별시 관악구 국회단지22길 1-9,,37.49087738,126.9425663,11,관악구,은천동
1,D2032,가로변,서울특별시 관악구 보라매로 14-5,,37.49088397,126.9281331,11,관악구,보라매동
1,D3076,가로변,서울특별시 관악구 청림3마길 27,,37.49091282,126.9572385,11,관악구,청림동
1,AK152,공원,,서울특별시 관악구 봉천동 산 103-86,37.4910039,126.9403653,11,관악구,은천동
1,P1023,가로변,서울특별시 관악구 국회단지25길 22,,37.49102286,126.9404089,11,관악구,은천동
1,J3009,가로변,서울특별시 관악구 국회단지길 133,,37.49102472,126.9417893,11,관악구,은천동
1,P1016,가로변,서울특별시 관악구 당곡2길 38,,37.49122287,126.9307173,11,관악구,보라매동
1,D3025,가로변,서울특별시 관악구 봉천로21길 108,,37.49122474,126.9339517,11,관악구,보라매동
1,AK160,공원,,서울특별시 관악구 봉천동 766-7,37.4912303,126.9344591,11,관악구,보라매동
1,AK153,공원,,서울특별시 관악구 봉천동 산 103-3,37.4912328,126.9400938,11,관악구,은천동
1,D3003,가로변,서울특별시 관악구 신림로18가길 32,,37.49125069,126.946317,11,관악구,성현동
1,D2031,가로변,서울특별시 관악구 보라매로3길 5,,37.49129863,126.926533,11,관악구,보라매동
1,P9001,가로변,서울특별시 관악구 당곡4길 12,,37.49131724,126.9289891,11,관악구,보라매동
1,A9002,공원,서울특별시 관악구 국회단지길 44,,37.49132073,126.9410883,11,관악구,은천동
1,AD008,공원,서울특별시 관악구 성현로 91,,37.49134873,126.9520835,11,관악구,성현동
1,DI017,가로변,서울특별시 관악구 당곡길 49,,37.49137568,126.928019,11,관악구,보라매동
1,P1024,가로변,서울특별시 관악구 청림3길 80,,37.49146792,126.9591635,11,관악구,청림동
1,LA008,주차장,서울특별시 관악구 봉천로13길 101,,37.49161741,126.932369,11,관악구,보라매동
1,D2050,가로변,서울특별시 관악구 구암길 76,,37.49182,126.9469266,11,관악구,성현동
1,A3008,공원,,서울특별시 관악구 신림동 산 118-6,37.49183062,126.9362613,11,관악구,보라매동
1,DG041,가로변,서울특별시 관악구 양녕로 117,,37.49188232,126.9437866,11,관악구,은천동
1,D3023,가로변,서울특별시 관악구 당곡2길 63,,37.49189724,126.9320285,11,관악구,보라매동
1,AD010,공원,서울특별시 관악구 국회단지길 130,,37.49195145,126.9414535,11,관악구,은천동
1,CA006,가로변,서울특별시 관악구 청림5길 87,,37.49195831,126.9595138,11,관악구,청림동
1,AF013,공원,서울특별시 동작구 상도로 60길 52,,37.49205833,126.9517123,11,관악구,성현동
1,D2034,가로변,서울특별시 관악구 당곡6길 41,,37.49210332,126.9295392,11,관악구,보라매동
1,D2054,가로변,"서울특별시 관악구 성현로 53, 구암중학교 부근",,37.49221813,126.9489399,11,관악구,성현동
1,DC041,가로변,서울특별시 관악구 구암5가길 47,,37.4922315,126.9462512,11,관악구,성현동
1,AK150,공원,,서울특별시 관악구 봉천동 산 118-7,37.49226725,126.9357424,11,관악구,보라매동
1,AD006,공원,서울특별시 관악구 국사봉길 175,,37.49249498,126.9349524,11,관악구,보라매동
1,AK149,공원,,서울특별시 관악구 봉천동 산 118-7,37.49260775,126.9351218,11,관악구,보라매동
1,DB003,가로변,서울특별시 관악구 당곡2길103,,37.49262464,126.9337746,11,관악구,보라매동
1,C3007,가로변,서울특별시 관악구 보라매로 38,,37.49269505,126.926966,11,관악구,보라매동
1,D2101,가로변,서울특별시 관악구 보라매로6길 46,,37.49270307,126.929432,11,관악구,보라매동
1,D2033,가로변,서울특별시 관악구 당곡6길 77,,37.49311262,126.9313831,11,관악구,보라매동
1,방범-214,가로변,서울특별시 동작구 사당로2가길 10-3,,37.49337688,126.9609961,11,관악구,청림동
1,AK161,공원,,서울특별시 관악구 봉천동 1712-3,37.4933813,126.9469907,11,관악구,성현동
1,DB002,가로변,서울특별시 관악구 당곡6라길19,,37.49348062,126.9300655,11,관악구,보라매동
1,AD007,공원,서울특별시 관악구 구암길 106,,37.49365953,126.9483376,11,관악구,성현동
1,생활방범-154,가로변,서울특별시 광진구 뚝섬로52마길 60 (자양동),,37.52783,127.0844,11,광진구,자양2동
1,생활방범-162,가로변,서울특별시 광진구 뚝섬로52마길 42-15 (자양동),,37.52797,127.08024,11,광진구,자양2동
