관리번호,위도,경도,CCTV 수량,sido,자치구,행정동
방범109-와우산로37길 10,37.5561,126.9303,1,11,마포구,서교동
방범767-1-신촌로12길 4,37.5561,126.9327,5,11,마포구,서교동
방범409-1-신촌로30길 19,37.5561,126.9521,2,11,마포구,아현동
방범062-신촌로34길 23,37.5561,126.9546,1,11,마포구,아현동
방범444-망원로 1-5,37.5562,126.8966,1,11,마포구,망원2동
방범722-1-포은로 102 노블캐슬 A동 앞,37.5562,126.9048,5,11,마포구,망원1동
방범181-월드컵로14길 29,37.5562,126.9122,1,11,마포구,서교동
방범535-월드컵북로5길 53,37.5562,126.916,1,11,마포구,서교동
방범714-1-동교로17안길 42,37.5562,126.9184,4,11,마포구,서교동
방범717-1-와우산로29길 48-29 아스카헤어 미용실앞,37.5562,126.9279,4,11,마포구,서교동
방범438-와우산로35길 39,37.5562,126.929,1,11,마포구,서교동
주정차단속125-신촌로26길 5,37.5562,126.943,1,11,마포구,대흥동
방범410-신촌로30길 19-33,37.5562,126.9536,1,11,마포구,아현동
방범775-1-굴레방로7길 28,37.5562,126.9539,1,11,마포구,아현동
방범775-2-굴레방로7길 28,37.5562,126.954,2,11,마포구,아현동
방범566-환일2길 7,37.5562,126.959,1,11,마포구,공덕동
방범350-대흥동 73-25,37.5563,126.9453,1,11,마포구,대흥동
방범424-숭문길 226,37.5563,126.9464,1,11,마포구,대흥동
방범241-대흥로30길18-1,37.5563,126.947,1,11,마포구,염리동
방범841-굴레방로7길 13,37.5563,126.9546,1,11,마포구,아현동
방범841-2-굴레방로7길 13,37.5563,126.955,2,11,마포구,아현동
방범841-1-굴레방로7길 13,37.5563,126.9551,1,11,마포구,아현동
방범566-1-환일2길 5-1,37.5563,126.9591,1,11,마포구,공덕동
방범471-손기정로4길 17,37.5563,126.9607,1,11,마포구,공덕동
경찰003-월드컵로 87,37.5564,126.9089,1,11,마포구,망원1동
방범250-와우산로37길 36,37.5564,126.9291,1,11,마포구,서교동
방범845-1-대흥로30길 36-3,37.5564,126.9481,4,11,마포구,염리동
방범004-대흥로30길 45,37.5564,126.9485,1,11,마포구,염리동
경찰008-굴레방로7길 38,37.5564,126.9532,1,11,마포구,아현동
방범095-손기정로 42,37.5564,126.962,1,11,마포구,공덕동
방범501-월드컵로25길 164,37.5565,126.8988,1,11,마포구,망원2동
주정차단속067-망원로 29,37.5565,126.9002,1,11,마포구,망원2동
방범145-월드컵로19길 21,37.5565,126.9082,1,11,마포구,망원1동
방범714-4-동교로17안길 42,37.5565,126.9183,1,11,마포구,서교동
경찰001-월드컵북로2길 25,37.5565,126.9224,1,11,마포구,서교동
방범-관광안내소1,37.5565,126.9261,4,11,마포구,서교동
방범552-어울마당로 146-1,37.5565,126.9264,1,11,마포구,서교동
주정차단속045-와우산로35길 53,37.5565,126.928,1,11,마포구,서교동
방범745- 굴레방로7길 54,37.5565,126.9526,2,11,마포구,아현동
방범407-손기정로 47-28,37.5565,126.9626,1,11,마포구,공덕동
방범628-망원로6길 3,37.5566,126.9032,1,11,마포구,망원1동
방범424-1-숭문길 226,37.5566,126.9468,1,11,마포구,염리동
방범426-신촌로 190-6,37.5566,126.9473,1,11,마포구,염리동
방범840-1-마포구 굴레방로27-11,37.5566,126.9548,2,11,마포구,아현동
방범572-굴레방로27,37.5566,126.9555,1,11,마포구,아현동
방범016-1-양화로18길 9,37.5567,126.9246,5,11,마포구,서교동
방범883-4-신촌로2안길 48 앞 4방향,37.5567,126.9295,2,11,마포구,서교동
방범839-1-마포구 신촌로28가길 33,37.5567,126.9516,1,11,마포구,아현동
방범839-마포구 신촌로28가길 33,37.5567,126.9517,1,11,마포구,아현동
방범862-1-아현시장 내 (굴레방로9길 44 인근),37.5567,126.9533,3,11,마포구,아현동
방범636-1-망원로1길10,37.5568,126.9,4,11,마포구,망원2동
방범259-망원로 49,37.5568,126.9023,1,11,마포구,망원1동
방범497-포은로8길 41,37.5568,126.9071,1,11,마포구,망원1동
방범1005-1-월드컵북로5길 21,37.5568,126.9174,4,11,마포구,서교동
방범1005-3-월드컵북로5길 21,37.5568,126.9175,1,11,마포구,서교동
방범127-신촌로30길 4,37.5568,126.9519,1,11,마포구,아현동
방범951-1-손기정로4길 11,37.5568,126.9605,4,11,마포구,공덕동
청소006-1-망원로 64-3,37.5569,126.9042,4,11,마포구,망원1동
방범002-1-신촌로32길 4,37.5569,126.9532,2,11,마포구,아현동
방범772-4-손기정로 32,37.5569,126.9615,1,11,마포구,공덕동
방범772-손기정로 32,37.5569,126.9616,1,11,마포구,공덕동
방범328-손기정로7길 5,37.5569,126.962,1,11,마포구,공덕동
방범805-4-월드컵북로4길 13,37.557,126.9204,2,11,마포구,서교동
주정차단속100-양화로18길 3,37.557,126.9244,1,11,마포구,서교동
방범743-1-신촌로 248,37.557,126.9532,1,11,마포구,아현동
방범743-신촌로 248,37.557,126.9533,1,11,마포구,아현동
방범744-1-신촌로 266-1(보천약국) 4방향,37.557,126.9554,2,11,마포구,아현동
방범474-굴레방로9길 2,37.557,126.9558,1,11,마포구,아현동
방범891-1-망원로 84-9 앞 모퉁이,37.5571,126.9064,2,11,마포구,망원1동
방범686-1-신촌로 258-1,37.5571,126.9544,5,11,마포구,아현동
방범051-망원로3길 12,37.5572,126.9016,1,11,마포구,망원2동
방범293-동교동168-1 윗잔다리공원,37.5572,126.926,1,11,마포구,서교동
방범689-1-마포대로 249 아현역 3번출구(아현초등학교 인근),37.5572,126.9564,4,11,마포구,아현동
방범567-환일1길 16,37.5572,126.9608,1,11,마포구,공덕동
"공038보1(서소문로2길 46 위,중림동 1046,충정녹지대)",37.5572,126.9632,2,11,마포구,공덕동
방범199-월드컵로25길 98,37.5573,126.9023,1,11,마포구,망원2동
주정차단속068-포은로 117,37.5573,126.9043,1,11,마포구,망원2동
방범022-월드컵로23길 12,37.5573,126.9081,1,11,마포구,망원1동
방범059-월드컵로16길 34,37.5573,126.9113,1,11,마포구,서교동
방범802-4-성미산로10길 54,37.5573,126.9146,1,11,마포구,서교동
방범802-성미산로10길 54,37.5573,126.9147,1,11,마포구,서교동
방범1011-1-마포대로 270,37.5573,126.9598,5,11,마포구,공덕동
방범301-아현녹지공원,37.5573,126.9624,1,11,마포구,공덕동
주정차단속047-월드컵북로 31,37.5574,126.9188,1,11,마포구,서교동
주정차단속044-양화로18안길 21,37.5574,126.9258,1,11,마포구,서교동
방범861-4-손기정로 15 앞 사거리 4방향,37.5574,126.9612,2,11,마포구,공덕동
방범200-월드컵로25길 74,37.5575,126.9029,1,11,마포구,망원2동
방범968-4-월드컵로20길 12,37.5575,126.9094,1,11,마포구,서교동
방범613-잔다리로9길 3,37.5575,126.9132,1,11,마포구,서교동
방범613-2-잔다리로9길 3,37.5575,126.9133,1,11,마포구,서교동
방범613-1-잔다리로9길 3,37.5575,126.9134,1,11,마포구,서교동
방범805-5-월드컵북로4길 15-6,37.5575,126.9206,1,11,마포구,서교동
방범968-1-월드컵로20길 12,37.5576,126.9094,4,11,마포구,서교동
방범757-4-월드컵북로7길 45(전원마트 앞) 4방향,37.5576,126.9154,2,11,마포구,서교동
주정차단속060-동교로 198,37.5576,126.9228,1,11,마포구,서교동
방범673-1-월드컵북로 2길 65,37.5576,126.9236,3,11,마포구,서교동
방범220-손기정로5길 9,37.5576,126.9618,1,11,마포구,공덕동
청소001-1-손기정로5길 15,37.5576,126.9626,4,11,마포구,공덕동
"남520가1(서소문로2길 33,중림동 395-7)",37.5576,126.963,2,11,마포구,공덕동
방범368-방울내로 24-12,37.5577,126.8986,1,11,마포구,망원2동
주정차단속066-망원로 87,37.5577,126.9062,1,11,마포구,망원2동
방범965-1-월드컵로20길 21,37.5577,126.9101,4,11,마포구,서교동
방범329-손기정로2,37.5577,126.9605,1,11,마포구,공덕동
방범760-1-망원로1길 28 4방향,37.5578,126.8994,2,11,마포구,망원2동
방범251-월드컵북로7길 69,37.5578,126.9141,1,11,마포구,서교동
방범716-1-성미산로10길 36-20,37.5579,126.9147,2,11,마포구,서교동
방범531-방울내로 19,37.558,126.8984,1,11,마포구,망원2동
방범186-월드컵로25길 35,37.558,126.9056,1,11,마포구,망원2동
방범151-월드컵로20길 58,37.558,126.9123,1,11,마포구,서교동
방범616-1-월드컵북로2길 65,37.558,126.9242,5,11,마포구,서교동
방범503-월드컵로29길 104,37.5581,126.9008,1,11,마포구,망원2동
방범815-1-망원로7길 17-14,37.5581,126.9049,3,11,마포구,망원2동
방범762-4-성미산로2길 6 4방향,37.5581,126.909,2,11,마포구,성산1동
방범682-1-손기정로1길 10,37.5581,126.9609,4,11,마포구,공덕동
방범771-4-손기정로3길 16,37.5582,126.9621,2,11,마포구,공덕동
방범724-1-월드컵로25길 8 영화블렌하임 주상복합아파트 앞,37.5583,126.907,5,11,마포구,망원2동
방범108-양화로19길 22,37.5583,126.9237,1,11,마포구,서교동
방범185-망원로7길 17,37.5584,126.9055,1,11,마포구,망원2동
방범732-1-성미산로 24 뿔난 생돼지 앞,37.5584,126.9108,5,11,마포구,성산1동
방범201-월드컵로29길 68,37.5585,126.9021,1,11,마포구,망원2동
방범639-망원로7길 31-14,37.5586,126.9045,1,11,마포구,망원2동
방범730-5-성미산로1길 9,37.5586,126.9084,1,11,마포구,성산1동
방범647-1-성미산로 30-5,37.5586,126.9115,2,11,마포구,성산1동
방범963-1-월드컵북로2길 90,37.5586,126.9249,5,11,마포구,서교동
방범026-동교로17길 18,37.5587,126.9142,1,11,마포구,성산1동
방범897-1-방울내로6길 8-9 옆,37.5588,126.9013,1,11,마포구,망원2동
방범897-2-방울내로6길 8-9 옆,37.5588,126.9014,2,11,마포구,망원2동
주정차단속076-성미산로 38,37.5588,126.9125,1,11,마포구,성산1동
방범091-동교로19길 78,37.5588,126.9165,1,11,마포구,성산1동
방범047-월드컵북로4길 72,37.5588,126.9225,1,11,마포구,서교동
방범024-월드컵로29길 61,37.5589,126.903,1,11,마포구,망원2동
방범637-1-망원로11길 29,37.5589,126.9066,5,11,마포구,망원2동
방범730-1-월드컵로26길 12,37.5589,126.9083,5,11,마포구,성산1동
방범376-망원새싹어린이공원,37.559,126.8983,1,11,마포구,망원2동
방범390-1 방울내로 40,37.559,126.9004,5,11,마포구,망원2동
방범818-성미산로16길 43,37.559,126.9182,1,11,마포구,연남동
방범818-4-성미산로16길 43,37.559,126.9183,1,11,마포구,연남동
방범715-1-동교로 212-2,37.559,126.9237,4,11,마포구,서교동
방범821-1-성미산로7안길 13,37.5591,126.9117,3,11,마포구,성산1동
방범638-1-방울내로1길 41-14,37.5593,126.8963,3,11,마포구,망원2동
방범027-성미산로5길17,37.5593,126.9104,1,11,마포구,성산1동
방범117-성미산로7길 4,37.5593,126.9124,1,11,마포구,성산1동
방범391-성미산로 52,37.5593,126.9135,1,11,마포구,성산1동
서15-810 한강하상여과시설1,37.5594,126.8915,2,11,마포구,상암동
방범532-방울내로 53,37.5594,126.9014,1,11,마포구,망원2동
방범898-1-월드컵로29길 42 건물 옆,37.5594,126.9039,3,11,마포구,망원2동
방범020-연남로3길 81,37.5594,126.9187,1,11,마포구,연남동
방범644-1-연남로1길 60,37.5594,126.92,5,11,마포구,연남동
방범898-월드컵로29길 42 건물 옆,37.5595,126.9039,1,11,마포구,망원2동
방범318-연남로3길 80,37.5595,126.9187,1,11,마포구,연남동
방범111-방울내로9안길 103,37.5596,126.8977,1,11,마포구,망원2동
방범187-월드컵로29길 32,37.5596,126.9044,1,11,마포구,망원2동
방범649-1-성미산로1길 40,37.5596,126.9076,5,11,마포구,성산1동
경찰005-월드컵로31길 107,37.5597,126.8997,1,11,마포구,망원2동
방범511-성미산로7안길 8-18,37.5597,126.9113,1,11,마포구,성산1동
방범179-연희로1길 15,37.5597,126.9255,1,11,마포구,서교동
방범1007-1-포은로 147,37.5598,126.9027,5,11,마포구,망원2동
방범260-방울내로11길 181,37.5599,126.8963,1,11,마포구,망원2동
방범972-1-망원로11길 54,37.5599,126.9058,4,11,마포구,망원2동
방범320-월드컵로31길 69,37.56,126.9014,1,11,마포구,망원2동
방범972-망원로11길 54,37.56,126.9058,1,11,마포구,망원2동
방범447-성미산로7안길 40,37.56,126.9107,1,11,마포구,성산1동
방범189-동교로23길 107,37.56,126.9173,1,11,마포구,성산1동
방범728-1-성미산로16길 26,37.56,126.9182,3,11,마포구,연남동
방범502-1-월드컵로29길 12,37.5601,126.9053,2,11,마포구,망원2동
방범317-연남로 3,37.5601,126.9234,1,11,마포구,서교동
방범884-1-동교로30길 17-7 옆 삼거리,37.5601,126.9254,4,11,마포구,서교동
방범935-성산동 565-11,37.5602,126.8957,1,11,마포구,망원2동
방범935-1-성산동 565-11,37.5602,126.8958,1,11,마포구,망원2동
방범025-1-월드컵로31길 78,37.5602,126.9009,4,11,마포구,망원2동
방범025-3-월드컵로31길 78,37.5602,126.901,1,11,마포구,망원2동
방범449-월드컵북로11길 18,37.5602,126.9152,1,11,마포구,성산1동
주정차단속124-방울내로5길 28,37.5603,126.901,1,11,마포구,망원2동
방범820-1-성미산로3나길 34,37.5603,126.9078,2,11,마포구,성산1동
방범088-성미산로5길 42,37.5603,126.9098,1,11,마포구,성산1동
방범1012-1-동교로 225,37.5603,126.9238,4,11,마포구,연남동
방범025-5-월드컵로31길 63,37.5604,126.9015,1,11,마포구,망원2동
방범820-2-성미산로3나길 34,37.5604,126.9078,1,11,마포구,성산1동
방범028-월드컵로28길29,37.5604,126.9081,1,11,마포구,성산1동
방범936-1-성산동 390-1,37.5605,126.895,2,11,마포구,성산2동
방범984-성미산근린공원(홍익사대부속 뒷편),37.5606,126.9144,1,11,마포구,성산1동
주정차단속069-연남로10,37.5606,126.9234,1,11,마포구,연남동
주정차단속061-연희로 21,37.5606,126.9265,1,11,마포구,서교동
방범641-1-연남로1길 11,37.5607,126.9223,3,11,마포구,연남동
방범197-방울내로5길 39,37.5608,126.9004,1,11,마포구,망원2동
방범198-월드컵로31길 52,37.5608,126.902,1,11,마포구,망원2동
방범153-성미산로5안길 19,37.5609,126.9105,1,11,마포구,성산1동
방범648-1-월드컵북로 78,37.5609,126.9158,3,11,마포구,성산1동
주정차단속075-성미산로 92,37.5609,126.9176,1,11,마포구,성산1동
방범050-연희로1길 43,37.5609,126.9259,1,11,마포구,서교동
방범651-1-월드컵로30나길 33,37.561,126.9082,2,11,마포구,성산1동
방범114-방울내로11길 129,37.5611,126.8989,1,11,마포구,망원2동
방범196-방울내로9안길 40,37.5611,126.901,1,11,마포구,망원2동
방범983-성미산근린공원(월드컵북로방향),37.5611,126.9151,1,11,마포구,성산1동
방범761-1-월드컵북로8길 59,37.5611,126.9187,3,11,마포구,연남동
방범727-1-동교로36길 12,37.5611,126.9251,4,11,마포구,연남동
주정차단속073-동교로 235-1,37.5612,126.9242,1,11,마포구,연남동
그린파킹015-월드컵로31길 38-4,37.5613,126.9025,1,11,마포구,망원2동
방범188-월드컵로31길 23,37.5613,126.9034,1,11,마포구,망원2동
방범854-1-성미산로5길 66-10,37.5613,126.9089,3,11,마포구,성산1동
방범642-1-연남로3길 10,37.5613,126.9217,3,11,마포구,연남동
방범147-방울내로9안길 29,37.5614,126.9016,1,11,마포구,망원2동
방범370-월드컵로30가길 11,37.5614,126.9071,1,11,마포구,성산1동
방범077-연남로5길 32,37.5615,126.9202,1,11,마포구,연남동
방범726-1-월드컵로31길 11 CU 편의점앞,37.5616,126.9041,5,11,마포구,망원2동
방범087-월드컵로30길 16,37.5616,126.9067,1,11,마포구,성산1동
방범902-2-월드컵로30다길 32,37.5617,126.9085,1,11,마포구,성산1동
방범506-동교로38길 26-16,37.5617,126.9252,1,11,마포구,연남동
방범445-동교로38길 33-11,37.5617,126.9261,1,11,마포구,연남동
방범902-월드컵로30다길 32,37.5618,126.9084,1,11,마포구,성산1동
방범902-1-월드컵로30다길 32,37.5618,126.9085,1,11,마포구,성산1동
방범982-성미산근린공원(약수터),37.5618,126.9147,1,11,마포구,성산1동
방범534-동교로27길 99,37.5618,126.9195,1,11,마포구,연남동
주정차단속072-연남로 30,37.5618,126.9225,1,11,마포구,연남동
방범903-1-월드컵로 158 뒤편 삼거리,37.5619,126.9055,4,11,마포구,성산1동
방범643-동교로38길 12,37.5619,126.925,1,11,마포구,연남동
방범261-성미산로17길 9,37.562,126.9181,1,11,마포구,연남동
방범933-1-성산동 336-1,37.5621,126.9,2,11,마포구,망원2동
방범852-1-마포구 방울내로11길 27,37.5621,126.9037,4,11,마포구,망원2동
방범392-1-성미산로11길 36,37.5621,126.9163,2,11,마포구,성산1동
방범650-월드컵로30다길 1,37.5622,126.9071,1,11,마포구,성산1동
방범119-월드컵로30다길 23-10,37.5622,126.9084,1,11,마포구,성산1동
방범902-3-월드컵로30다길 41 앞 산책로,37.5622,126.9088,2,11,마포구,성산1동
주정차단속077-1-월드컵북로 99,37.5622,126.9144,3,11,마포구,성산1동
방범652-성미산로15길 25-1,37.5622,126.9174,1,11,마포구,성산1동
방범725-1-월드컵로 165 마포구청역 5번 출구,37.5623,126.9042,4,11,마포구,망원2동
경찰009-동교로38안길 17,37.5623,126.9247,1,11,마포구,연남동
방범084-방울내로 11길 61,37.5624,126.9026,1,11,마포구,망원2동
방범556-성산근린공원,37.5624,126.9108,1,11,마포구,성산1동
방범319-월드컵북로12길 27,37.5624,126.9154,1,11,마포구,성산1동
방범729-1-연남로 30 코오롱아파트 104동 앞,37.5624,126.9219,4,11,마포구,연남동
방범934-1-성산동 342-2,37.5625,126.8992,2,11,마포구,성산2동
방범635-1-방울내로11길 38,37.5625,126.9032,4,11,마포구,망원2동
그린파킹016-성미산로26길 26,37.5625,126.9231,1,11,마포구,연남동
방범308-1-동교로 253,37.5625,126.9243,2,11,마포구,연남동
방범046-성미산로 190-31,37.5625,126.9258,1,11,마포구,연남동
주정차단속079-월드컵로32길 19,37.5626,126.9058,1,11,마포구,성산1동
주정차단속074-성미산로 111,37.5626,126.9199,1,11,마포구,연남동
방범375-외주목어린이공원,37.5627,126.9078,1,11,마포구,성산1동
방범263-월드컵북로15안길 26,37.5627,126.9109,1,11,마포구,성산1동
방범309-1-성미산로32길 51,37.5627,126.9223,3,11,마포구,연남동
방범446-성미산로 195-4,37.5628,126.927,1,11,마포구,연남동
방범509-성산로2길 54,37.5629,126.9045,1,11,마포구,성산1동
방범977-4-월드컵북로15안길 3-9,37.5629,126.9118,1,11,마포구,성산1동
방범264-월드컵북로15길 27,37.5629,126.9125,1,11,마포구,성산1동
방범262-월드컵북로16길 64,37.5629,126.9177,1,11,마포구,연남동
방범144-성미산로 194,37.5629,126.9263,1,11,마포구,연남동
방범976-1-성산동 206-14,37.563,126.9046,5,11,마포구,성산1동
방범819-4-월드컵북로16길 17,37.563,126.9153,2,11,마포구,성산1동
방범533-성미산로 12,37.563,126.9206,1,11,마포구,연남동
방범731-1-월드컵로32길 42,37.5631,126.9072,5,11,마포구,성산1동
방범975-3-성산로4안길 24,37.5631,126.9102,1,11,마포구,성산1동
방범057-성미산로13길 53,37.5631,126.9167,1,11,마포구,성산1동
방범555-뒤뜰어린이공원,37.5632,126.9093,1,11,마포구,성산1동
방범975-1-성산로4안길 24,37.5632,126.9102,3,11,마포구,성산1동
방범507-연남로7길 38,37.5632,126.9183,1,11,마포구,연남동
방범154-홍재천변,37.5633,126.9016,1,11,마포구,성산2동
방범932-1-성산동 206-1,37.5633,126.9037,2,11,마포구,성산1동
방범946 성서중학교 옆 산책로,37.5633,126.9086,1,11,마포구,성산1동
방범555-1-성산동 81-121(IP주),37.5633,126.9095,1,11,마포구,성산1동
방범904-1-월드컵북로12안길 34 옆 삼거리,37.5633,126.9146,4,11,마포구,성산1동
방범310-1 성미산로32길 25,37.5633,126.9236,3,11,마포구,연남동
방범120-1-성산로2길 21,37.5634,126.9061,2,11,마포구,성산1동
방범977-1-월드컵북로15길 45,37.5634,126.9117,4,11,마포구,성산1동
방범079-동교로50길 17,37.5634,126.927,1,11,마포구,연남동
방범657-1-홍제천(마포구청 연결로),37.5635,126.9029,3,11,마포구,성산2동
방범116-성산로4길 46,37.5635,126.9092,1,11,마포구,성산1동
방범305-1-성미산로 138,37.5635,126.922,3,11,마포구,연남동
방범304-1-동교로 269,37.5636,126.9256,3,11,마포구,연남동
방범899-1-성미산로 17길 49 앞,37.5637,126.9176,2,11,마포구,연남동
방범058-1-성산로6길 25,37.5638,126.911,2,11,마포구,성산1동
방범646-1-연남로7길 14,37.5638,126.9195,4,11,마포구,연남동
방범853-2-연남로 52,37.5639,126.9204,1,11,마포구,연남동
방범853-1-연남로 52,37.5639,126.9205,2,11,마포구,연남동
방범150-1-성미산로11길 76,37.564,126.9159,5,11,마포구,성산1동
방범311-1-성미산로 150,37.564,126.923,3,11,마포구,연남동
방범303-1-성미산로 173,37.564,126.9251,3,11,마포구,연남동
주정차단속081-모래내로 5,37.5641,126.904,1,11,마포구,성산2동
방범816-1-성미산로19길 52,37.5641,126.9179,3,11,마포구,연남동
방범646-4-연남로7길 14,37.5642,126.92,1,11,마포구,연남동
방범143-동교로 282,37.5642,126.9267,1,11,마포구,연남동
방범089-월드컵북로12안길 68,37.5643,126.9133,1,11,마포구,성산1동
방범931-1-성산동 196-2,37.5644,126.9076,2,11,마포구,성산1동
방범900-4-성미산로15길 72 앞 사거리 4방향,37.5644,126.917,2,11,마포구,연남동
주정차단속082-모래내로3길 2,37.5645,126.9058,1,11,마포구,성산2동
방범121-월드컵북로23길 10,37.5645,126.9116,1,11,마포구,성산1동
방범1010-1-월드컵북로12길 79,37.5645,126.9151,5,11,마포구,성산1동
방범508-성미산로17길 69,37.5645,126.9174,1,11,마포구,연남동
방범558-성미산로29길 17-3,37.5646,126.9223,1,11,마포구,연남동
방범901-1-성미산로162앞,37.5646,126.9242,3,11,마포구,연남동
청소007-1-성미산로13길 87,37.5647,126.9162,4,11,마포구,성산1동
방범080-연남로9길 11,37.5647,126.9189,1,11,마포구,연남동
방범901-성미산로162앞,37.5647,126.9242,1,11,마포구,연남동
주정차단속080-월드컵로 196,37.5648,126.9025,1,11,마포구,성산2동
방범312-1-성미산로29길 16,37.5648,126.9224,3,11,마포구,연남동
방범302-1-동교로 51길 13,37.5648,126.9259,2,11,마포구,연남동
방범302-동교로 51길 13,37.5648,126.926,1,11,마포구,연남동
방범306-1-성미산로27길 33,37.5649,126.9214,2,11,마포구,연남동
방범814-1-새터산5길 20,37.565,126.906,1,11,마포구,성산2동
방범814-2-새터산5길 20,37.565,126.9061,2,11,마포구,성산2동
방범306-성미산로27길 33,37.565,126.9214,1,11,마포구,연남동
방범029-연남로11길 52,37.5651,126.9162,1,11,마포구,성산1동
방범817-1-동교로51안길 7,37.5651,126.925,3,11,마포구,연남동
방범516-월드컵로34길 10,37.5652,126.9034,2,11,마포구,성산2동
그린파킹010-새터산2길 19,37.5652,126.9082,1,11,마포구,성산2동
주정차단속078-월드컵북로 136,37.5652,126.9122,1,11,마포구,성산1동
방범640-1-동교로51안길 17,37.5652,126.9244,3,11,마포구,연남동
방범448-연남로11길 40,37.5653,126.9167,1,11,마포구,성산1동
방범307-1-성미산로23길 46,37.5653,126.9203,3,11,마포구,연남동
방범915-성산동199-11(성사천어린이공원),37.5654,126.9049,1,11,마포구,성산2동
방범190-새터산6길 2,37.5654,126.9072,1,11,마포구,성산2동
그린파킹009-새터산12길 39,37.5654,126.9081,1,11,마포구,성산2동
방범389-새터산2길 34,37.5654,126.9091,1,11,마포구,성산2동
그린파킹018-월드컵북로20안길 22,37.5654,126.9142,1,11,마포구,성산1동
방범074-연남로11길 21,37.5654,126.9177,1,11,마포구,연남동
방범048-성미산로 161-15,37.5654,126.9234,1,11,마포구,연남동
방범930-1-성산동 94-2,37.5655,126.9117,2,11,마포구,성산1동
방범510-월드컵북로12길 100,37.5655,126.9148,1,11,마포구,성산1동
방범505-동교로51길 77-11,37.5655,126.9224,1,11,마포구,연남동
방범265-새터산5길 46,37.5656,126.9046,1,11,마포구,성산2동
그린파킹008-새터산12길 38,37.5656,126.9078,1,11,마포구,성산2동
방범321-성산동 200-335 (쌍둥이 어린이 공원),37.5657,126.9067,1,11,마포구,성산2동
방범451-새터산9길 11,37.5658,126.9063,1,11,마포구,성산2동
방범322-성산동 200-335 (쌍둥이 어린이 공원),37.5658,126.9066,1,11,마포구,성산2동
방범974-1-동교로 51길47,37.5658,126.9241,3,11,마포구,연남동
방범974-2-동교로 51길47,37.5658,126.9242,1,11,마포구,연남동
방범388-월드컵북로 152,37.566,126.9112,1,11,마포구,성산2동
주정차단속083-월드컵로 212,37.5661,126.9026,1,11,마포구,성산2동
방범822-4-성미산로11길 121 앞,37.5661,126.9153,1,11,마포구,성산1동
방범822-성미산로11길 121,37.5661,126.9154,1,11,마포구,성산1동
방범504-성미산로17길 105,37.5661,126.917,1,11,마포구,연남동
주정차단속071-연남로 80,37.5661,126.9189,1,11,마포구,연남동
방범369-동교로51길 91,37.5661,126.9219,1,11,마포구,연남동
그린파킹003-새터산14안길 13,37.5662,126.9079,2,11,마포구,성산2동
방범512-1-성미산로15길 111_신규,37.5662,126.9164,2,11,마포구,성산1동
방범645-성미산로27길 63,37.5662,126.9204,1,11,마포구,연남동
방범940-성산동 405-7,37.5663,126.8998,1,11,마포구,성산2동
방범940-1-성산동 405-7,37.5663,126.8999,1,11,마포구,성산2동
그린파킹001-월드컵북로27길 48,37.5663,126.9073,1,11,마포구,성산2동
그린파킹002-월드컵북로27길 42,37.5663,126.9077,1,11,마포구,성산2동
방범371-새터산근린공원,37.5664,126.9046,1,11,마포구,성산2동
방범656-1-모래내로5길 9,37.5664,126.9101,4,11,마포구,성산2동
그린파킹005-월드컵북로27길 23,37.5665,126.9089,1,11,마포구,성산2동
방범929-1성산동 117-1,37.5666,126.9149,1,11,마포구,성산1동
그린파킹004-새터산10길 19,37.5667,126.9073,1,11,마포구,성산2동
방범978-새터산14길 24-13,37.5667,126.908,1,11,마포구,성산2동
방범978-1-새터산14길 24-13,37.5667,126.9081,3,11,마포구,성산2동
그린파킹006-월드컵북로27길 16,37.5667,126.9088,1,11,마포구,성산2동
방범855-1-월드컵북로 162,37.5667,126.9106,3,11,마포구,성산2동
방범387-1-모래내로7길 12,37.5667,126.912,3,11,마포구,성산2동
방범929-성산동 117-1,37.5667,126.9149,1,11,마포구,성산2동
방범280-1-연서지하보도,37.5667,126.9191,4,11,마포구,연남동
방범554-불광천 홈플러스 진입로,37.5668,126.8996,1,11,마포구,성산2동
방범855-2-월드컵북로 162,37.5668,126.9106,1,11,마포구,성산2동
방범514-월드컵북로27길 9,37.5669,126.9093,1,11,마포구,성산2동
방범655-모래내로 87,37.5669,126.9129,1,11,마포구,성산2동
주정차단속070-연남로 92,37.5669,126.9181,1,11,마포구,연남동
방범823-4-새터산길 51,37.567,126.907,2,11,마포구,성산2동
그린파킹007-월드컵북로27길 6,37.5671,126.9092,1,11,마포구,성산2동
방범973-2-연남로 97,37.5671,126.9175,3,11,마포구,연남동
방범973-3-연남로 97,37.5671,126.9176,1,11,마포구,연남동
방범323-성산동 165-77 (샛터 근린공원),37.5672,126.9063,1,11,마포구,성산2동
그린파킹011-새터산14길 15,37.5672,126.9082,1,11,마포구,성산2동
방범090-모래내로7길 36,37.5672,126.9112,1,11,마포구,성산2동
방범973-1-연남로 97,37.5672,126.9176,2,11,마포구,연남동
방범208-월드컵로36길,37.5674,126.9051,1,11,마포구,성산2동
방범907-1-월드컵북로 170 앞 건널목(SK주유소 앞,37.5674,126.9098,2,11,마포구,성산2동
방범907-2-월드컵북로 170 앞 건널목(SK주유소 앞,37.5674,126.9099,2,11,마포구,성산2동
방범824-4-월드컵북로 168 세민하이파크 지하주차장 앞 4방향,37.5674,126.9101,2,11,마포구,성산2동
방범989-성산동 405,37.5675,126.9,1,11,마포구,성산2동
